Date,incident number,Incident type,Address,City,State,ZIP Code,County,Latitude,Longitude,Destroyed,Major,Minor,Affected,Injured,Hospitalized,Deceased,Adults,Children,Families,Assistance,Verified,Dispatched,Volunteers identified,On scene,Off scene,Primary neighborhood,Secondary neighborhood 
2019-04-26,19-2284,Fire,1329 N Lamon Ave,Chicago,IL,60651,Cook,41.904985,-87.7483255,0,0,0,0,0,0,0,0,0,0,0,2019-04-26,2019-04-26,2019-04-26,,2019-04-27,Austin,AUSTIN
2019-04-26,19-2285,Fire,1523 S Drake Ave,Chicago,IL,60623,Cook,41.8600759,-87.7137403,4,0,0,0,0,0,0,13,1,4,3990,2019-04-27,2019-04-27,2019-04-27,,2019-04-27,North Lawndale,NORTH LAWNDALE
2019-04-27,19-2287,Fire,503 E 44th St,Chicago,IL,60653,Cook,41.8146759,-87.6137466,0,0,0,0,0,0,0,2,3,2,1325,2019-04-27,2019-04-27,2019-04-27,,,Grand Boulevard,BRONZEVILLE
2019-04-27,19-2288,Fire,3318 N Lake Shore Dr,Chicago,IL,60657,Cook,41.9429839,-87.6406996,0,1,0,6,2,2,0,12,0,7,405,2019-04-27,2019-04-27,2019-04-27,,,Lake View,LAKE VIEW
2019-04-28,19-2294,Fire,8109 S Muskegon Ave,Chicago,IL,60617,Cook,41.7479171,-87.5549395,0,1,0,1,0,0,0,6,2,4,2247,2019-04-28,2019-04-28,2019-04-28,,2019-04-29,South Chicago,SOUTH CHICAGO
2019-04-29,19-2301,Fire,7835 S Rhodes Ave,Chicago,IL,60619,Cook,41.7519291,-87.6109818,0,0,0,0,0,0,1,0,0,0,0,2019-04-30,2019-04-30,2019-04-30,,2019-04-30,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-04-30,19-2302,No response needed,765 W Adams St,Chicago,IL,60661,Cook,41.8789501,-87.6467039,0,0,0,0,0,0,0,0,0,0,0,2019-04-30,,,,,Greektown,GREEKTOWN
2019-05-01,19-2308,Fire,1543 N Harding Ave,Chicago,IL,60651,Cook,41.9093384,-87.7249769,0,1,1,0,1,0,0,5,2,2,1715,2019-05-01,2019-05-01,2019-05-01,,2019-05-01,Humboldt Park,HUMBOLDT PARK
2019-05-01,19-2309,Fire,8643 S Sacramento Ave,Chicago,IL,60652,Cook,41.736066,-87.696948,0,0,1,0,0,0,0,4,2,1,750,2019-05-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,Ashburn,ASHBURN
2019-05-01,19-2313,No response needed,7307 S Aberdeen St,Chicago,IL,60621,Cook,41.7611907,-87.6513499,0,0,0,0,0,0,0,0,0,0,0,,,,,,Englewood,ENGLEWOOD
2019-05-02,19-2317,Fire,4625 S Evans Ave,Chicago,IL,60653,Cook,41.8105048,-87.6075359,0,3,0,0,0,0,0,13,6,4,4055,2019-05-02,2019-05-02,2019-05-02,,2019-05-02,Grand Boulevard,BRONZEVILLE
2019-05-02,19-2320,Not eligible for services,9834 S Throop St,Chicago,IL,60643,Cook,41.7148638,-87.6555119,0,0,0,0,0,0,0,0,0,0,0,,,,,,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2019-05-02,19-2325,Fire,6437 S May St,Chicago,IL,60621,Cook,41.7767242,-87.6529685,0,0,1,0,0,0,0,3,1,1,200,2019-05-02,2019-05-02,2019-05-02,,,Englewood,ENGLEWOOD
2019-05-03,19-2326,Fire,8837 S Dante Ave,Chicago,IL,60619,Cook,41.7339433,-87.5890285,0,3,0,0,0,0,0,2,4,2,2010,2019-05-03,2019-05-03,2019-05-03,,2019-05-03,Calumet Heights,"AVALON PARK,CALUMET HEIGHTS"
2019-05-03,19-2327,Fire,1924 W Grand Ave,Chicago,IL,60622,Cook,41.8910269,-87.6755135,0,1,0,0,0,0,0,1,0,1,545,2019-05-03,2019-05-03,2019-05-03,2019-05-03,2019-05-03,West Town,"WICKER PARK,WEST TOWN"
2019-05-03,19-2329,No response needed,3251 W 63rd St,Chicago,IL,60629,Cook,41.778784,-87.7051607,0,0,0,0,0,0,0,0,0,0,0,,,,,,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2019-05-03,19-2331,Fire,7951 S Langley Ave,Chicago,IL,60619,Cook,41.7496938,-87.6072662,0,4,1,0,0,0,0,6,0,5,675,2019-05-03,2019-05-03,2019-05-04,,2019-05-04,Chatham,"CHATHAM,BURNSIDE"
2019-05-03,19-2332,Fire,6150 S Ashland Ave,Chicago,IL,60643,Cook,41.6966658,-87.6619644,0,0,0,0,0,0,0,0,0,0,0,2019-05-03,2019-05-03,2019-05-03,2019-05-04,2019-05-04,Morgan Park,"MOUNT GREENWOOD,MORGAN PARK"
2019-05-03,19-2333,Fire,1937 S Drake Ave,Chicago,IL,60623,Cook,41.8535924,-87.7134324,0,3,0,0,0,0,0,2,4,2,1590,2019-05-04,2019-05-04,2019-05-04,,2019-05-04,North Lawndale,NORTH LAWNDALE
2019-05-03,19-2334,No response needed,6757 S East End Ave,Chicago,IL,60649,Cook,41.7716972,-87.5835135,0,0,0,0,0,0,0,0,0,0,0,2019-05-04,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-05,19-2340,No response needed,1840 N Talman Ave,Chicago,IL,60647,Cook,41.9150754,-87.6937142,0,0,0,0,0,0,0,0,0,0,0,2019-05-05,2019-05-05,2019-05-05,,,Logan Square,LOGAN SQUARE
2019-05-06,19-2348,Not eligible for services,4145 W Arthington St,Chicago,IL,60624,Cook,41.8697796,-87.7295243,0,0,0,0,0,0,0,0,0,0,0,,,,,,Garfield Park,GARFIELD PARK
2019-05-06,19-2349,No response needed,244 W 108th Pl,Chicago,IL,60628,Cook,41.6972259,-87.6298401,0,0,0,0,0,0,0,0,0,0,0,,,,,,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2019-05-06,19-2350,Fire,2917 N Meade Ave,Chicago,IL,60634,Cook,41.9334676,-87.7782357,0,1,0,0,0,2,1,2,0,1,125,2019-05-06,2019-05-06,2019-05-06,2019-05-06,2019-05-06,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2019-05-06,19-2354,Fire,5061 W Windsor Ave,Chicago,IL,60630,Cook,41.9631251,-87.7548362,0,1,0,0,0,0,0,2,0,0,250,2019-05-06,2019-05-06,2019-05-06,2019-05-07,2019-05-07,Portage Park,PORTAGE PARK
2019-05-07,19-2360,Fire,4455 W Jackson Blvd,Chicago,IL,60624,Cook,41.876674,-87.737425,0,0,0,0,0,0,0,0,0,0,0,2019-05-07,2019-05-07,2019-05-07,2019-05-07,2019-05-07,Garfield Park,GARFIELD PARK
2019-05-07,19-2363,Fire,2414-2416 E 78th St,Chicago,IL,60649,Cook,41.7536582,-87.5657168,0,0,0,4,0,0,0,9,10,4,4055,2019-05-07,2019-05-07,2019-05-07,2019-05-07,2019-05-07,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-07,19-2364,No response needed,1020 W 20th Pl,Chicago,IL,60608,Cook,41.8546948,-87.652428,0,0,0,0,0,0,0,0,0,0,0,2019-05-07,,,,,Lower West Side,LOWER WEST SIDE
2019-05-07,19-2365,Fire,214 E 116th St,Chicago,IL,60628,Cook,41.6835719,-87.6282393,0,1,0,0,0,0,0,3,0,1,375,2019-05-07,2019-05-07,2019-05-07,2019-05-08,2019-05-08,West Pullman,WEST PULLMAN
2019-05-07,19-2366,Fire,2454 E 107th St,Chicago,IL,60617,Cook,41.7011082,-87.5635026,0,0,1,0,0,0,0,1,1,1,100,2019-05-08,2019-05-08,2019-05-08,2019-05-08,2019-05-08,South Deering,SOUTHEAST SIDE
2019-05-08,19-2367,Not eligible for services,7756 S Phillips Ave,Chicago,IL,60649,Cook,41.753731,-87.565385,0,0,0,0,0,0,0,0,0,0,0,2019-05-08,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-08,19-2369,No response needed,707 N Wells St,Chicago,IL,60654,Cook,41.8950793,-87.63379,0,0,0,0,0,0,0,0,0,0,0,2019-05-08,,,,,River North,RIVER NORTH
2019-05-10,19-2372,Fire,114 N Parkside Ave,Chicago,IL,60644,Cook,41.8827863,-87.7671392,0,1,0,0,0,1,0,1,2,1,795,2019-05-10,2019-05-10,2019-05-10,,2019-05-10,Austin,AUSTIN
2019-05-10,19-2373,Fire,5256 S Ashland Ave,Chicago,IL,60609,Cook,41.7978604,-87.6649136,0,12,0,0,1,1,0,12,0,10,5155,2019-05-10,2019-05-10,2019-05-10,2019-05-10,2019-05-11,New City,BACK OF THE YARDS
2019-05-10,19-2376,Not eligible for services,6043 S Washtenaw Ave,Chicago,IL,60629,Cook,41.7833594,-87.6907904,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,,,,,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2019-05-11,19-2379,Fire,7337 S South Shore Dr,Chicago,IL,60649,Cook,41.7633184,-87.5583573,0,1,0,0,0,1,0,1,0,1,405,2019-05-11,2019-05-11,2019-05-11,2019-05-11,2019-05-11,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-11,19-2381,Fire,6817 S Morgan St,Chicago,IL,60621,Cook,41.770046,-87.649046,0,2,0,0,0,0,0,6,4,3,2370,2019-05-11,2019-05-11,2019-05-11,2019-05-11,2019-05-11,Englewood,ENGLEWOOD
2019-05-12,19-2385,Fire,2058 N California Ave,Chicago,IL,60647,Cook,41.9192036,-87.6975419,0,3,0,0,0,0,0,4,0,3,780,2019-05-12,2019-05-12,2019-05-12,,2019-05-12,Logan Square,LOGAN SQUARE
2019-05-12,19-2386,Fire,615 N Waller Ave,Chicago,IL,60644,Cook,41.8915706,-87.7676658,0,1,0,0,0,0,0,0,0,0,0,2019-05-12,2019-05-12,2019-05-12,,,Austin,AUSTIN
2019-05-12,19-2389,Fire,7107 W Devon Ave,Chicago,IL,60631,Cook,41.9975759,-87.8052161,0,1,0,0,0,0,0,0,0,0,0,2019-05-13,2019-05-13,2019-05-13,,2019-05-13,Norwood Park,NORWOOD PARK
2019-05-13,19-2392,Not eligible for services,4400 W 35th Pl,Chicago,IL,60632,Cook,41.83197,-87.7369023,0,0,0,0,0,0,0,0,0,0,0,,,,,,Little Village,LITTLE VILLAGE
2019-05-13,19-2393,Fire,955 N Leclaire Ave,Chicago,IL,60651,Cook,41.8984162,-87.7529407,0,1,2,0,1,0,0,10,3,3,1685,2019-05-13,2019-05-13,2019-05-13,,,Austin,AUSTIN
2019-05-13,19-2394,Fire,4840 N Linder Ave,Chicago,IL,60630,Cook,41.9689895,-87.7659134,1,0,2,0,2,0,0,0,0,0,405,2019-05-13,2019-05-13,2019-05-13,,,Jefferson Park,JEFFERSON PARK
2019-05-13,19-2395,Fire,538 N Drake Ave,Chicago,IL,60624,Cook,41.8913972,-87.7153182,0,1,0,0,0,0,0,5,0,1,1185,2019-05-13,2019-05-13,2019-05-13,,2019-05-13,Humboldt Park,HUMBOLDT PARK
2019-05-13,19-2398,Fire,1110 S Sacramento Blvd,Chicago,IL,60612,Cook,41.8678951,-87.7011471,0,1,0,0,0,0,0,3,1,1,780,2019-05-14,2019-05-14,2019-05-14,,2019-05-14,North Lawndale,NORTH LAWNDALE
2019-05-14,19-2401,Fire,9004 S Brandon Ave,Chicago,IL,60617,Cook,41.7317015,-87.5472535,0,1,0,0,0,0,0,5,0,1,1185,2019-05-14,2019-05-14,2019-05-14,2019-05-14,2019-05-14,South Chicago,SOUTH CHICAGO
2019-05-14,19-2403,No response needed,3546 W Wabansia Ave,Chicago,IL,60647,Cook,41.9120145,-87.7152822,0,0,0,0,0,0,0,0,0,0,0,2019-05-14,,,,,Humboldt Park,HUMBOLDT PARK
2019-05-14,19-2404,Fire,5752 N Rockwell St,Chicago,IL,60659,Cook,41.9864894,-87.6947241,0,0,0,0,0,0,0,0,0,0,0,2019-05-14,2019-05-14,2019-05-14,2019-05-14,2019-05-14,West Ridge,WEST RIDGE
2019-05-14,19-2405,Fire,7117 S Yale Ave,Chicago,IL,60621,Cook,41.7648611,-87.6307579,0,1,0,0,0,0,0,3,0,1,935,2019-05-14,2019-05-14,2019-05-14,2019-05-14,2019-05-14,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-15,19-2408,No response needed,7810 S Burnham Ave,Chicago,IL,60649,Cook,41.753252,-87.5572953,0,0,0,0,0,0,0,0,0,0,0,2019-05-15,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-15,19-2409,No response needed,7810 S Vernon Ave,Chicago,IL,60619,Cook,41.7525587,-87.6140432,0,0,0,0,0,0,0,0,0,0,0,2019-05-15,,,,,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-15,19-2410,Fire,11709 S Sangamon St,Chicago,IL,60643,Cook,41.6810595,-87.6454435,0,0,1,1,0,0,0,6,4,2,1440,2019-05-15,2019-05-15,2019-05-15,2019-05-15,2019-05-15,West Pullman,WEST PULLMAN
2019-05-15,19-2411,Not eligible for services,6344 S Wolcott Ave,Chicago,IL,60636,Cook,41.7779594,-87.6717325,0,0,0,0,0,0,0,0,0,0,0,2019-05-15,2019-05-15,2019-05-15,,2019-05-15,Englewood,ENGLEWOOD
2019-05-16,19-2414,Fire,2830 N Mason Ave,Chicago,IL,60634,Cook,41.932061,-87.7750938,0,3,0,0,0,0,0,7,8,3,3400,2019-05-16,2019-05-16,2019-05-16,2019-05-16,2019-05-16,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2019-05-16,19-2415,Fire,6931 S Martin Luther King Dr,Chicago,IL,60637,Cook,41.7683993,-87.6150329,0,1,0,0,0,2,0,2,8,1,2090,2019-05-16,2019-05-16,2019-05-16,,2019-05-16,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-16,19-2417,Fire,6402 S King Dr,Chicago,IL,60637,Cook,41.7780877,-87.6159043,0,1,0,0,0,0,0,3,3,1,1310,2019-05-16,2019-05-16,2019-05-16,2019-05-16,2019-05-16,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-16,19-2418,Fire,3522 W Pershing Rd,Chicago,IL,60632,Cook,41.8226591,-87.7127479,0,1,0,0,0,0,0,2,5,1,875,2019-05-17,2019-05-17,2019-05-17,,2019-05-17,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
2019-05-16,19-2419,Fire,22 W 109th St,Chicago,IL,60628,Cook,41.6964833,-87.6234514,0,1,0,0,0,1,0,6,5,2,2775,2019-05-17,2019-05-17,2019-05-17,,2019-05-17,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2019-05-16,19-2420,Fire,2849 N Lowell Ave,Chicago,IL,60641,Cook,41.9330982,-87.7353346,0,0,0,0,0,0,0,0,0,0,0,2019-05-17,2019-05-17,2019-05-17,,2019-05-17,Hermosa,"BELMONT CRAIGIN,HERMOSA"
2019-05-16,19-2421,Fire,2020 W Arthur Ave,Chicago,IL,60645,Cook,42.000059,-87.681038,0,1,1,0,0,0,0,2,0,2,670,2019-05-17,2019-05-17,2019-05-17,,2019-05-17,West Ridge,WEST RIDGE
2019-05-17,19-2422,Fire,3357 W Chicago Ave,Chicago,IL,60651,Cook,41.8953204,-87.711218,0,1,0,0,0,0,0,0,0,0,0,2019-05-17,2019-05-17,2019-05-17,,2019-05-17,Humboldt Park,HUMBOLDT PARK
2019-05-18,19-2426,Fire,6450 S Kenwood Ave #218,Chicago,IL,60637,Cook,41.777192,-87.5936977,0,1,0,0,0,0,0,2,0,1,530,2019-05-18,2019-05-18,2019-05-18,2019-05-18,2019-05-18,Woodlawn,WOODLAWN
2019-05-18,19-2427,Fire,7345 S South Shore Dr,Chicago,IL,60649,Cook,41.7630975,-87.5592295,0,1,0,0,1,0,0,2,0,1,530,2019-05-18,2019-05-18,2019-05-18,,2019-05-19,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-19,19-2432,Fire,North Harbor Tower,Chicago,IL,60601,Cook,41.885437,-87.6154715,0,1,0,0,0,0,0,2,1,1,0,2019-05-19,2019-05-19,2019-05-19,,2019-05-19,Loop,LOOP
2019-05-20,19-2434,No response needed,1424 N Linder Ave,Chicago,IL,60651,Cook,41.9065689,-87.7636294,0,0,0,0,0,0,0,0,0,0,0,2019-05-20,,,,,Austin,AUSTIN
2019-05-20,19-2438,Fire,2907 W Division St,Chicago,IL,60622,Cook,41.9026671,-87.6997336,0,1,0,0,1,1,0,1,0,1,0,2019-05-20,2019-05-20,2019-05-20,2019-05-20,2019-05-20,Humboldt Park,HUMBOLDT PARK
2019-05-20,19-2441,Not eligible for services,3336 W Irving Park Rd,Chicago,IL,60618,Cook,41.9540397,-87.711941,0,0,0,0,0,0,0,0,0,0,0,2019-05-21,,,,,Irving Park,"IRVING PARK,AVONDALE"
2019-05-21,19-2442,Fire,7021 S Elizabeth St,Chicago,IL,60636,Cook,41.7661729,-87.6551362,0,2,0,0,0,0,0,3,0,2,935,2019-05-21,2019-05-21,2019-05-21,,2019-05-21,Englewood,ENGLEWOOD
2019-05-21,19-2445,Fire,6708 S Constance Ave,Chicago,IL,60649,Cook,41.7729907,-87.5806015,0,2,0,0,0,0,0,2,0,2,810,2019-05-21,2019-05-21,2019-05-21,,2019-05-21,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-23,19-2455,Fire,6337 S Kolin Ave,Chicago,IL,60629,Cook,41.7774707,-87.7309788,0,1,0,0,0,0,0,5,0,1,1185,2019-05-23,2019-05-23,2019-05-23,,2019-05-23,West Lawn,WEST LAWN
2019-05-23,19-2456,Fire,1649 W 59th St,Chicago,IL,60636,Cook,41.7865115,-87.6663391,2,0,0,0,0,0,0,5,5,2,2495,2019-05-23,2019-05-23,2019-05-23,2019-05-23,2019-05-23,Englewood,ENGLEWOOD
2019-05-23,19-2457,No response needed,9628 S Woodlawn Ave,Chicago,IL,60628,Cook,41.719137,-87.594343,0,0,0,0,0,0,0,0,0,0,0,,,,,,Pullman,PULLMAN
2019-05-23,19-2461,No response needed,2830 N Elston Ave,Chicago,IL,60618,Cook,41.9326798,-87.6889453,0,0,0,0,0,0,0,0,0,0,0,2019-05-23,,,,,Avondale,"IRVING PARK,AVONDALE"
2019-05-24,19-2465,Fire,7115 S Cornell Ave,Chicago,IL,60649,Cook,41.76558,-87.584474,0,1,0,0,0,0,0,3,6,2,1665,2019-05-24,2019-05-24,2019-05-24,2019-05-24,2019-05-24,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-25,19-2470,No response needed,6700 N Damen Ave,Chicago,IL,60645,Cook,42.0035567,-87.6806832,0,0,0,0,0,0,0,0,0,0,0,2019-05-25,,,,,West Ridge,WEST RIDGE
2019-05-25,19-2471,Fire,6734 S Honore St,Chicago,IL,60636,Cook,41.771055,-87.6703072,0,1,0,0,0,0,0,2,0,1,530,2019-05-25,2019-05-25,2019-05-25,2019-05-25,2019-05-25,Englewood,ENGLEWOOD
2019-05-25,19-2473,Fire,1201 N Karlov Ave,Chicago,IL,60651,Cook,41.9026305,-87.7287465,0,1,2,0,0,0,0,1,0,1,405,2019-05-25,2019-05-25,2019-05-25,,2019-05-25,Humboldt Park,HUMBOLDT PARK
2019-05-26,19-2475,Fire,4138 W Adams St,Chicago,IL,60624,Cook,41.8781117,-87.7296323,0,0,2,0,1,0,0,3,6,2,1965,2019-05-26,2019-05-26,2019-05-26,,2019-05-26,Garfield Park,GARFIELD PARK
2019-05-26,19-2476,Fire,1428 E 49th St,Chicago,IL,60615,Cook,41.806277,-87.5906659,0,0,1,0,0,0,0,3,0,1,655,2019-05-26,2019-05-26,2019-05-26,,2019-05-26,Kenwood,"KENWOOD,OAKLAND"
2019-05-27,19-2480,Fire,6825 S Claremont Ave,Chicago,IL,60636,Cook,41.7693493,-87.6815641,0,0,2,0,0,0,0,2,2,2,1060,2019-05-27,2019-05-27,2019-05-27,2019-05-27,2019-05-27,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2019-05-28,19-2486,Flood,7407 S Rhodes Ave,Chicago,IL,60619,Cook,41.7600146,-87.6111361,0,1,0,0,0,0,0,1,1,1,530,2019-05-28,2019-05-30,2019-05-30,,2019-05-30,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-28,19-2488,Flood,1248 W 87th St,Chicago,IL,60620,Cook,41.7362447,-87.6553572,0,1,0,0,0,0,0,1,2,1,375,2019-05-29,2019-05-29,2019-05-29,,2019-05-30,Auburn Gresham,AUBURN GRESHAM
2019-05-28,19-2493,Fire,7200 S Damen Ave,Chicago,IL,60636,Cook,41.7628491,-87.6737356,0,1,0,0,0,0,0,2,3,1,0,2019-05-29,2019-05-29,2019-05-29,,2019-05-29,Englewood,ENGLEWOOD
2019-05-29,19-2495,Not eligible for services,9525 S Dobson Ave,Chicago,IL,60628,Cook,41.7213437,-87.5981738,0,0,0,0,0,0,0,0,0,0,0,,,,,,Pullman,PULLMAN
2019-05-29,19-2498,Not eligible for services,10449 S Corliss Ave,Chicago,IL,60628,Cook,41.7043877,-87.6035177,0,0,0,0,0,0,0,0,0,0,0,,,,,,Pullman,PULLMAN
2019-05-04,19-2501,Fire,7403 S Dante Ave,Chicago,IL,60619,Cook,41.7603386,-87.5893758,0,1,0,0,1,1,0,1,4,1,1185,2019-05-29,2019-05-29,2019-05-29,2019-05-29,2019-05-29,South Shore,"SOUTH SHORE, GRAND CROSSING"
2019-05-29,19-2502,No response needed,12108 S Harbor Ave,Chicago,IL,60617,Cook,41.7244271,-87.5477562,0,0,0,0,0,0,0,0,0,0,0,2019-05-29,,,,,South Chicago,SOUTH CHICAGO
2019-05-30,19-2508,Fire,7859 S Eggleston Ave,Chicago,IL,60620,Cook,41.7514974,-87.6352764,0,1,0,0,0,0,0,2,0,1,530,2019-05-30,2019-05-30,2019-05-30,2019-05-30,2019-05-30,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2019-05-30,19-2510,Fire,5330 S Harper Ave,Chicago,IL,60615,Cook,41.7986231,-87.5893986,0,0,1,0,0,0,0,1,0,1,405,2019-05-30,2019-05-30,2019-05-30,,2019-05-30,Hyde Park,HYDE PARK
2019-05-30,19-2511,Fire,5711 S Christiana Ave,Chicago,IL,60659,Cook,41.9852146,-87.7123117,0,1,0,0,0,0,0,10,2,3,1715,2019-05-30,2019-05-30,2019-05-30,,2019-05-30,North Park,"NORTH PARK,ALBANY PARK"
2019-05-30,19-2513,Fire,629 N Monticello Ave,Chicago,IL,60624,Cook,41.8926734,-87.7171269,0,0,1,0,0,0,0,1,0,1,405,2019-05-30,2019-05-30,2019-05-30,2019-05-30,2019-05-30,Humboldt Park,HUMBOLDT PARK
2019-05-30,19-2517,No response needed,6 S Laflin St,Chicago,IL,60607,Cook,41.8813269,-87.6645389,0,0,0,0,0,0,0,0,0,0,0,2019-05-30,,,,,West Loop,WEST LOOP
2019-05-31,19-2521,Fire,1624 N Newcastle Ave,Chicago,IL,60707,Cook,41.9097947,-87.7962948,0,1,0,0,0,0,0,5,1,1,1590,2019-05-31,2019-05-31,2019-05-31,,,Galewood,"MONTCLARE, GALEWOOD"
2019-05-31,19-2523,Fire,8749 S Sangamon St,Chicago,IL,60620,Cook,41.7345192,-87.6469948,0,0,0,1,0,0,0,4,5,1,450,2019-05-31,2019-05-31,2019-05-31,,2019-06-01,Auburn Gresham,AUBURN GRESHAM
2019-06-01,19-2528,Fire,6422 S Whipple St,Chicago,IL,60629,Cook,41.7764635,-87.699681,0,2,0,0,0,0,0,5,4,2,1685,2019-06-01,2019-06-01,2019-06-01,,2019-06-01,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2019-06-02,19-2529,Fire,727 E 60th ST,Chicago,IL,60637,Cook,41.7857955,-87.6070948,0,0,0,0,0,0,0,0,0,0,0,2019-06-02,2019-06-02,2019-06-02,,2019-06-02,Woodlawn,WOODLAWN
2019-06-02,19-2530,Fire,4344 S Ellis Ave,Chicago,IL,60653,Cook,41.8155268,-87.6022465,0,0,7,0,1,1,0,8,0,7,3100,2019-06-02,2019-06-02,2019-06-02,,2019-06-02,Kenwood,"KENWOOD,OAKLAND"
2019-06-02,19-2532,Fire,631 S Keeler Ave,Chicago,IL,60624,Cook,41.8724576,-87.7299785,0,0,1,0,0,1,0,4,0,1,375,2019-06-02,2019-06-02,2019-06-02,,2019-06-03,Garfield Park,GARFIELD PARK
2019-06-03,19-2533,Fire,3057 N Narragansett Ave,Chicago,IL,60634,Cook,41.9363582,-87.785537,1,0,2,0,1,1,0,4,0,2,1060,2019-06-03,2019-06-03,2019-06-03,2019-06-03,2019-06-03,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2019-05-28,19-2534,Fire,1541 S Hamlin Ave,Chicago,IL,60623,Cook,41.859518,-87.7198399,1,0,0,0,0,0,0,1,3,1,780,2019-06-03,2019-06-03,2019-06-03,2019-06-03,2019-06-03,North Lawndale,NORTH LAWNDALE
2019-06-03,19-2535,Fire,11215 S Martin Luther King Dr,Chicago,IL,60628,Cook,41.6902651,-87.612968,0,1,0,0,0,0,0,2,2,1,780,2019-06-03,2019-06-03,2019-06-03,2019-06-03,2019-06-04,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2019-06-04,19-2536,Not eligible for services,7015 S Lowe Ave,Chicago,IL,60621,Cook,41.766536,-87.6405674,0,0,0,0,0,0,0,0,0,0,0,,,,,,Englewood,ENGLEWOOD
2019-06-05,19-2543,Fire,2911 E 81st St,Chicago,IL,60617,Cook,41.7481199,-87.5535106,0,1,0,0,0,0,0,3,6,1,1965,2019-06-05,2019-06-05,2019-06-05,,2019-06-06,South Chicago,SOUTH CHICAGO
2019-06-06,19-2546,Fire,1914 S Spaulding Ave,Chicago,IL,60623,Cook,41.8549049,-87.7080996,0,1,1,0,0,0,0,3,1,2,935,2019-06-06,2019-06-06,2019-06-06,2019-06-06,2019-06-06,North Lawndale,NORTH LAWNDALE
2019-06-07,19-2547,No response needed,S Edbrooke Ave & E 112th St,Chicago,IL,60628,Cook,41.6908153,-87.6195845,0,0,0,0,0,0,0,0,0,0,0,2019-06-07,,,,,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2019-06-07,19-2548,Not eligible for services,1128 E 81st St,Chicago,IL,60619,Cook,41.7480241,-87.596428,0,0,0,0,0,0,0,0,0,0,0,,,,,,Avalon Park,"AVALON PARK,CALUMET HEIGHTS"
2019-06-08,19-2555,Fire,2816 N Parkside Ave,Chicago,IL,60634,Cook,41.9318046,-87.7678198,0,0,6,0,0,5,0,4,0,4,1620,2019-06-08,2019-06-08,2019-06-08,,,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2019-06-08,19-2556,Fire,6755 S Wolcott Ave,Chicago,IL,60636,Cook,41.7704863,-87.6710006,0,1,0,0,0,0,0,2,10,1,2340,2019-06-08,2019-06-08,2019-06-08,,2019-06-09,Englewood,ENGLEWOOD
2019-06-09,19-2558,No response needed,6038 S Fairfield Ave,Chicago,IL,60629,Cook,41.7833888,-87.692568,0,0,0,0,0,0,0,0,0,0,0,2019-06-09,,,,,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2019-06-09,19-2559,Fire,1824 N Mayfield Ave,Chicago,IL,60639,Cook,41.9137293,-87.7732009,0,1,0,0,0,0,0,2,3,1,1185,2019-06-09,2019-06-09,2019-06-09,,2019-06-09,Austin,AUSTIN
2019-06-09,19-2560,No response needed,6201 S Harlem Ave,Chicago,IL,60638,Cook,41.7786377,-87.8006239,0,0,0,0,0,0,0,0,0,0,0,2019-06-09,,,,,Clearing,MIDWAY AIRPORT
2019-06-09,19-2561,Fire,808 W 76th St,Chicago,IL,60620,Cook,41.7562079,-87.6446448,0,1,0,0,0,0,0,2,0,0,530,2019-06-09,2019-06-09,2019-06-09,,2019-06-09,Auburn Gresham,AUBURN GRESHAM
