date,is_boarded,fire,homeless,address,zip_code,ward,community_area,geometry,PRI_NEIGH
2018-12-10,0,0,0,2037 E 75th st,60649,8,43,"c(-87.5748176818621, 41.7588920428527)",South Shore
2018-12-10,1,0,0,7241 S vernon ave,60619,6,69,"c(-87.6139919772466, 41.7631499733183)",Grand Crossing
2018-12-10,0,0,0,2110 S halsted st,60608,11,31,"c(-87.6465243560591, 41.853751347049)",Lower West Side
2018-12-10,1,0,1,10817 S hoxie ave,60617,10,51,"c(-87.5607555077238, 41.6989100585736)",South Deering
2018-12-10,0,0,0,1345 S keeler ave,60623,24,29,"c(-87.7299809709633, 41.8634453170491)",North Lawndale
2018-12-10,0,1,1,5817 S carpenter st,60621,16,68,"c(-87.6510779089481, 41.7882135614703)",Englewood
2018-12-10,1,0,0,10231 S peoria st,60643,34,73,"c(-87.6452974659307, 41.7081417340806)",Washington Heights
2018-12-10,0,0,0,5752 W dakin st,60634,38,15,"c(-87.7706935399541, 41.952188685484)",Portage Park
2018-05-08,0,0,1,5339 S shields ave,60609,3,37,"c(-87.6342911840938, 41.7974016954718)",Fuller Park
2018-05-08,0,0,0,1223 S millard ave,60623,24,29,"c(-87.7166234599305, 41.8658588328145)",North Lawndale
2018-05-08,0,0,0,10718 S dr martin luther king jr dr,60628,9,49,"c(-87.6135573417157, 41.6994945673276)",Roseland
2018-05-08,0,0,0,9518 S indiana ave,60628,9,49,"c(-87.6189873106111, 41.7214780019305)",Roseland
2018-05-08,0,0,1,2832 W polk st,60612,28,27,"c(-87.6968169252608, 41.8710534093315)",Garfield Park
2018-05-08,0,1,0,743 W 116th st,60628,34,53,"c(-87.6409158313437, 41.684012561181)",West Pullman
2018-05-08,1,0,0,6957 S oakley ave,60636,17,66,"c(-87.6807802046612, 41.7673169186738)",Chicago Lawn
2018-05-08,0,0,1,4944 W gladys ave,60644,29,25,"c(-87.7481699987233, 41.875841514212)",Austin
2018-05-08,0,0,0,11735 S laflin st,60643,34,53,"c(-87.6590476441215, 41.6805721907329)",West Pullman
2018-05-08,0,0,1,5211 S bishop st,60609,20,61,"c(-87.6610819138126, 41.799342313647)",New City
2018-05-08,0,0,0,117 N long ave,60644,28,25,"c(-87.7602095398074, 41.8827943091497)",Austin
2018-12-11,0,0,0,4245 W wilcox st,60624,28,26,"c(-87.7316257378197, 41.8787974970906)",Garfield Park
2018-12-11,0,0,0,4211 W wilcox st,60624,28,26,"c(-87.7307854893348, 41.8788070872488)",Garfield Park
2018-12-11,0,0,0,4129 W adams st,60624,28,26,"c(-87.7287460771701, 41.8779391869242)",Garfield Park
2018-12-11,0,0,0,5020 W fulton st,60644,28,25,"c(-87.7508585309591, 41.8856907629184)",Austin
2018-12-11,0,0,0,5206 S hermitage ave,60609,16,61,"c(-87.6683758706308, 41.7993539064947)",New City
2018-12-11,0,0,0,1330 W carmen ave,60640,47,3,"c(-87.6630677816948, 41.9745695724028)",Uptown
2018-12-11,1,0,0,1342 S heath ave,60608,28,28,"c(-87.684348935215, 41.8643186489052)","Little Italy, UIC"
2018-12-11,0,1,1,6152 S artesian ave,60629,16,66,"c(-87.6849345850654, 41.7819339397761)",Chicago Lawn
2018-12-11,1,0,0,2455 W 79th st,60652,18,70,"c(-87.6844956971588, 41.7501462225164)",Ashburn
2018-12-11,0,0,0,4050 W monroe st,60624,28,26,"c(-87.7256371740163, 41.8797616892594)",Garfield Park
2018-12-11,0,0,0,4138 W jackson blvd,60624,28,26,"c(-87.7289388716272, 41.8770452840505)",Garfield Park
2018-12-11,0,0,0,1544 S keeler ave,60623,24,29,"c(-87.7298729377818, 41.8598146370501)",North Lawndale
2018-12-11,0,0,0,1820 N wolcott ave,60622,32,22,"c(-87.6751192883129, 41.9145644768391)",Bucktown
2018-12-11,0,0,0,2039 W 69th pl,60636,17,67,"c(-87.6745614125941, 41.7675230075457)",Englewood
2018-12-11,0,0,0,4036 W monroe st,60624,28,26,"c(-87.7265284928015, 41.8797504856769)",Garfield Park
2018-12-11,1,0,0,1154 W 88th st,60620,21,71,"c(-87.652473263681, 41.7341214139135)",Auburn Gresham
2018-12-11,0,0,0,4248 W adams st,60624,28,26,"c(-87.7316690580828, 41.8779038080512)",Garfield Park
2018-12-11,0,0,0,4011 W wilcox st,60624,28,26,"c(-87.7258793391549, 41.8788663144196)",Garfield Park
2018-12-12,0,0,0,255 E 135th pl,60827,9,54,"c(-87.6150835692999, 41.6489300919782)",Riverdale
2018-12-12,0,0,0,1822 N wolcott ave,60622,32,22,"c(-87.6751203884957, 41.9146004325517)",Bucktown
2018-12-12,0,0,0,1657 S central park ave,60623,24,29,"c(-87.7151777720144, 41.8579170634909)",North Lawndale
2018-12-12,0,0,0,1348 S keeler ave,60623,24,29,"c(-87.7299792869479, 41.8633901486385)",North Lawndale
2018-12-12,1,0,0,822 N lockwood ave,60651,37,25,"c(-87.7580614317956, 41.8953165911662)",Austin
2018-12-12,0,0,1,9704 S oglesby ave,60617,10,51,"c(-87.566346114495, 41.71837666639)",South Deering
2018-05-09,0,0,1,3146 W madison st,60612,28,27,"c(-87.7048048356885, 41.8809877377519)",Garfield Park
2018-05-09,0,0,0,9149 S blackstone ave,60619,8,48,"c(-87.587954282265, 41.7286847461887)",Calumet Heights
2018-05-09,0,0,0,2638 W adams st,60612,27,27,"c(-87.6923487192181, 41.8783863068166)",Garfield Park
2018-05-09,1,0,0,9354 S lowe ave,60620,21,73,"c(-87.6396440174193, 41.7241647382434)",Washington Heights
2018-05-09,0,0,1,1511 S komensky ave,60623,24,29,"c(-87.7262242892269, 41.8604755222657)",North Lawndale
2018-05-09,0,0,0,5831 W newport ave,60634,36,15,"c(-87.7722897155366, 41.9430739185396)",Portage Park
2018-05-09,0,0,0,5924 S artesian ave,60629,16,66,"c(-87.6850448577985, 41.7861019663807)",Chicago Lawn
2018-05-09,0,0,0,6427 S aberdeen st,60621,16,68,"c(-87.6520116055934, 41.7773305015836)",Englewood
2018-05-09,0,0,0,1350 W 98th pl,60643,21,73,"c(-87.6552090756119, 41.7149891195395)",Washington Heights
2018-05-09,0,0,0,2631 W 24th st,60608,12,30,"c(-87.6912036408172, 41.8483236850509)",Little Village
2018-12-12,0,0,1,3329 S morgan st,60608,11,60,"c(-87.6510404775391, 41.8338483127755)",Bridgeport
2018-05-09,0,1,0,5235 W quincy st,60644,29,25,"c(-87.7558915751875, 41.8775545015114)",Austin
2018-12-12,0,0,1,1644 N keeler ave,60639,26,23,"c(-87.7312360189591, 41.9106303125978)",Humboldt Park
2018-05-09,0,0,0,7347 S hermitage ave,60636,17,67,"c(-87.6673408829519, 41.7603672756782)",Englewood
2018-12-12,0,0,0,7337 S peoria st,60621,17,68,"c(-87.6467264883041, 41.7608447186325)",Englewood
2018-12-12,1,0,0,5404 W washington blvd,60644,28,25,"c(-87.760343910511, 41.8823048567063)",Austin
2018-05-09,0,1,0,7950 S muskegon ave,60617,7,46,"c(-87.5553207404513, 41.7518790000331)",South Chicago
2018-05-09,0,0,0,2638 W adams st,60612,27,27,"c(-87.6923487192181, 41.8783863068166)",Garfield Park
2018-05-09,0,0,1,7924 S harvard ave,60620,17,44,"c(-87.6330792052887, 41.7503606248454)",Chatham
2018-12-12,0,0,0,1611 N richmond st,60647,1,24,"c(-87.7002443757092, 41.9104246222058)",Humboldt Park
2018-12-12,0,0,1,1240 W 97th st,60643,21,73,"c(-87.6538448590071, 41.7181168760097)",Washington Heights
2018-12-12,0,0,0,5435 S justine st,60609,16,61,"c(-87.6634020404029, 41.7952264892587)",New City
2018-12-12,0,0,0,1023 W irving park rd,60613,46,6,"c(-87.6554593568735, 41.9544731549038)",Wrigleyville
2018-12-12,0,0,0,105 W 113th pl,60628,34,49,"c(-87.6257925932164, 41.6880106564954)",Roseland
2018-12-12,0,0,0,7339 S peoria st,60621,17,68,"c(-87.6467257807846, 41.7608079407791)",Englewood
2018-12-12,0,0,0,6556 S rhodes ave,60637,20,42,"c(-87.6119157141606, 41.7756424174582)",Woodlawn
2018-12-12,0,0,0,3249 N natchez ave,60634,36,17,"c(-87.7885236468084, 41.9391838571742)",Dunning
2018-12-12,0,0,0,1609 N richmond st,60647,1,24,"c(-87.700242967313, 41.9103812555605)",Humboldt Park
2018-12-12,0,0,0,2101 N kenmore ave,60614,43,7,"c(-87.6546444543091, 41.919923707974)",Lincoln Park
2018-12-12,0,0,1,11732 S la salle st,60628,34,53,"c(-87.6263868403435, 41.6810322098117)",West Pullman
2018-12-12,0,0,0,116 W 113th pl,60628,34,49,"c(-87.6260243729277, 41.6880079667382)",Roseland
2018-12-12,0,0,0,2400 S drake ave,60623,22,30,"c(-87.7136748750592, 41.848044684349)",Little Village
2018-12-12,0,0,0,1920 W 22nd pl,60608,25,31,"c(-87.6738627951245, 41.8512962435607)",Lower West Side
2018-12-12,0,0,1,5239 W race ave,60644,37,25,"c(-87.7563852208296, 41.8900458351007)",Austin
2018-12-13,0,0,1,520 W 80th st,60620,17,44,"c(-87.6374649690288, 41.7489038319451)",Chatham
2018-12-13,1,0,0,126 N karlov ave,60624,28,26,"c(-87.7281684741734, 41.882361040306)",Garfield Park
2018-12-13,0,1,1,6619 S drexel ave,60637,5,42,"c(-87.6033672227895, 41.7746364073881)",Woodlawn
2018-12-13,0,0,1,2023 N drake ave,60647,26,22,"c(-87.7151741023307, 41.9180292926071)",Logan Square
2018-12-13,0,0,0,3019 E 79th pl,60617,7,46,"c(-87.5511637685991, 41.7510261494827)",South Chicago
2018-12-13,0,0,1,2948 N meade ave,60634,30,19,"c(-87.7784868664084, 41.9338194891845)",Belmont Cragin
2018-12-13,1,0,0,4600 S la crosse ave,60638,22,56,"c(-87.7444289507301, 41.809429488538)",Garfield Ridge
2018-12-13,0,0,1,333 S state st,60604,4,32,"c(-87.6276687824283, 41.8777603966796)",Loop
2018-12-13,0,0,1,2045 W washington blvd,60612,27,28,"c(-87.6777995680158, 41.8831288266927)",United Center
2018-12-13,1,0,0,9312 S kenwood ave,NA,8,47,"c(-87.5915648569005, 41.7256909726197)",Burnside
2018-12-13,0,0,0,3035 W 40th st,60632,12,58,"c(-87.7004060763233, 41.8208640886483)",Brighton Park
2018-12-13,0,0,1,7200 S peoria st,60621,6,68,"c(-87.6467921651287, 41.7633458079463)",Englewood
2018-12-13,0,0,0,8446 S escanaba ave,60617,10,46,"c(-87.5539415227707, 41.7419615009439)",South Chicago
2018-12-13,0,0,0,1732 W 19th st,60608,25,31,"c(-87.6695942850903, 41.8559200764469)",Lower West Side
2018-05-10,0,0,0,6335 S carpenter st,60621,16,68,"c(-87.6508416263624, 41.7790185939286)",Englewood
2018-05-10,0,0,1,8509 S laflin st,60620,21,71,"c(-87.6607217565421, 41.73930278782)",Auburn Gresham
2018-05-10,0,0,0,116 W 105th st,60628,34,49,"c(-87.6257954626894, 41.7034880989513)",Roseland
2018-05-10,0,0,0,2868 W 85th st,60652,18,70,"c(-87.6944679088123, 41.7392819331637)",Ashburn
2018-05-10,0,0,0,6603 S may st,60621,16,68,"c(-87.6531425621957, 41.7741144883184)",Englewood
2018-12-14,0,0,1,313 W 111th st,60628,34,49,"c(-87.6308420864516, 41.692493167773)",Roseland
2018-05-10,0,0,0,8831 S wabash ave,60619,9,44,"c(-87.6225413689458, 41.7339774668072)",Chatham
2018-12-14,1,0,0,11137 S ashland ave,60643,34,75,"c(-87.662439568779, 41.6911708367528)",Morgan Park
2018-12-14,0,1,1,12312 S lowe ave,60628,34,53,"c(-87.6382010161692, 41.670353294772)",West Pullman
2018-05-10,1,0,0,4932 W iowa st,60651,37,25,"c(-87.7490910005222, 41.8968060614394)",Austin
2018-05-10,0,0,0,4750 S michigan ave,60615,3,38,"c(-87.6228356459752, 41.8092872587211)",Grand Boulevard
2018-12-14,1,0,0,1041 W 103rd pl,60643,34,73,"c(-87.6486750096408, 41.7059538480247)",Washington Heights
2018-05-10,0,0,1,1520 W 72nd pl,60636,17,67,"c(-87.6624495920537, 41.7622003898072)",Englewood
2018-05-10,0,0,1,848 N latrobe ave,60651,37,25,"c(-87.7568474768853, 41.8958060187026)",Austin
2018-12-14,1,0,1,11011 S halsted st,60628,34,49,"c(-87.6424304240444, 41.6939751588728)",Morgan Park
2018-05-10,0,0,1,1527 S kedvale ave,60623,24,29,"c(-87.7286599965962, 41.8601462929623)",North Lawndale
2018-05-10,0,0,0,7216 S may st,60621,6,68,"c(-87.6528478250218, 41.7629622136215)",Englewood
2018-12-14,1,0,1,1344 S springfield ave,60623,24,29,"c(-87.7226562134223, 41.8635637089307)",North Lawndale
2018-12-14,1,0,0,1221 W 107th pl,60643,34,75,"c(-87.6529420641886, 41.6985804099336)",Morgan Park
2018-05-10,0,1,1,5129 S michigan ave,60615,3,40,"c(-87.6226343137179, 41.8014028074854)",Washington Park
2018-05-10,0,1,0,223 N lamon ave,60644,28,25,"c(-87.7478793703097, 41.8847181366427)",Austin
2018-12-14,1,0,1,1346 S springfield ave,60623,24,29,"c(-87.7226550975538, 41.8635266555356)",North Lawndale
2018-05-10,0,0,0,7144 S st lawrence ave,60619,6,69,"c(-87.610409197568, 41.7649826104439)",Grand Crossing
2018-12-14,0,0,0,500 W 103rd pl,60628,34,49,"c(-87.635535217149, 41.7060924585013)",Roseland
2018-12-14,1,0,0,1001 W 102nd st,60643,34,73,"c(-87.6477829498159, 41.7086887553494)",Washington Heights
2018-12-14,1,0,0,2651 W augusta blvd,60622,26,24,"c(-87.6931328311243, 41.8993162520557)",Humboldt Park
2018-12-14,0,0,1,6057 S mozart st,60629,16,66,"c(-87.6947333425326, 41.783515463899)",Chicago Lawn
2018-12-14,0,0,1,9032 S throop st,60620,21,73,"c(-87.6555955172868, 41.7298450489147)",Washington Heights
2018-12-14,0,0,1,5545 S honore st,60636,15,67,"c(-87.6706238348918, 41.7929302771982)",Englewood
2018-12-14,0,0,1,518 N troy st,60612,27,23,"c(-87.7051754848327, 41.8906104397306)",Humboldt Park
2018-12-14,0,0,1,620 E 89th pl,60619,6,44,"c(-87.6090692220125, 41.7320203873256)",Chatham
2018-12-14,1,0,1,11841 S lafayette ave,60628,34,53,"c(-87.6239260194254, 41.679078985654)",West Pullman
2018-12-14,0,0,0,3533 N ozark ave,60634,38,17,"c(-87.8204146673371, 41.9438530580309)",Dunning
2018-05-11,0,0,0,1636 S millard ave,60623,24,29,"c(-87.7164072665191, 41.858254600153)",North Lawndale
2018-05-11,1,0,0,11336 S forest ave,60628,9,49,"c(-87.6156783574503, 41.6883708765488)",Roseland
2018-05-11,0,1,0,8937 S paulina st,60620,21,73,"c(-87.6653543949984, 41.7310623921929)",Washington Heights
2018-05-11,0,1,0,7308 S university ave,60619,5,69,"c(-87.5969720359568, 41.7621748839757)",Grand Crossing
2018-05-11,0,0,1,6548 S green st,60621,6,68,"c(-87.6458852519237, 41.7752106315364)",Englewood
2018-05-11,0,0,0,16 S california ave,60612,27,27,"c(-87.6962846557671, 41.8809369536588)",Garfield Park
2018-12-15,0,0,0,1131 S mozart st,60612,28,29,"c(-87.6971603760931, 41.8677495590592)",North Lawndale
2018-05-11,1,0,0,6810 S sangamon st,60621,6,68,"c(-87.6481811400713, 41.7704166493495)",Englewood
2018-12-15,0,1,0,13143 S carondolet ave,60633,10,55,"c(-87.5495540187316, 41.6565499647292)",Hegewisch
2018-05-11,0,0,0,1654 N meade ave,60639,29,25,"c(-87.777684703692, 41.9102228733404)",Galewood
2018-05-11,0,0,0,6925 S ashland ave,60636,16,67,"c(-87.663883107699, 41.7680919306262)",Englewood
2018-12-15,0,0,1,7222 S euclid ave,60649,5,43,"c(-87.5780855963398, 41.7636806394502)",South Shore
2018-05-11,0,0,1,8034 S lafayette ave,60620,17,44,"c(-87.6257575470638, 41.7484788274465)",Chatham
2018-05-11,0,0,1,6320 S carpenter st,60621,16,68,"c(-87.6508489730415, 41.7792938900598)",Englewood
2018-05-11,0,0,0,6814 S parnell ave,60621,6,68,"c(-87.6386711173858, 41.7704940083987)",Englewood
2018-05-11,0,0,0,4340 S shields ave,60609,3,37,"c(-87.6346886968273, 41.8153420878146)",Fuller Park
2018-05-11,0,1,0,4839 S wood st,60609,15,61,"c(-87.6697636977402, 41.8060207584737)",New City
2018-05-11,0,1,0,6925 S peoria st,60621,6,68,"c(-87.6469229570419, 41.7683426275392)",Englewood
2018-12-16,1,0,0,8530 S carpenter st,60620,21,71,"c(-87.6497836862082, 41.7390749970416)",Auburn Gresham
2018-12-16,1,0,0,6058 S mozart st,60629,16,66,"c(-87.6947331583342, 41.783497076114)",Chicago Lawn
2018-12-16,0,0,0,6653 S wabash ave,60637,20,69,"c(-87.6239476449112, 41.7736279373668)",Grand Crossing
2018-12-17,0,0,0,8455 S burnham ave,60617,7,46,"c(-87.5563608743713, 41.7417639158605)",South Chicago
2018-12-17,0,0,0,8201 S ada st,60620,21,71,"c(-87.6572327794101, 41.7449646871123)",Auburn Gresham
2018-12-17,0,0,1,7840 S bennett ave,60649,8,43,"c(-87.5784512048702, 41.7526589519746)",South Shore
2018-12-17,0,0,1,731 N pulaski rd,60624,37,23,"c(-87.7260454645831, 41.8941077948958)",Humboldt Park
2018-05-12,1,0,0,6934 S rockwell st,60629,17,66,"c(-87.6882106380359, 41.7674025131686)",Chicago Lawn
2018-05-12,0,0,1,1621 W 37th pl,60609,12,59,"c(-87.6660717287891, 41.8259307077477)",Mckinley Park
2018-05-12,0,0,0,8642 S marshfield ave,60620,21,71,"c(-87.6643072731, 41.7368239978877)",Auburn Gresham
2018-05-12,0,0,0,330 W 112th pl,60628,34,49,"c(-87.6312216973361, 41.6897625701484)",Roseland
2018-05-14,0,0,1,1458 E 73rd st,60619,8,43,"c(-87.5891866336955, 41.7623870939302)",South Shore
2018-05-14,0,0,0,3824 W huron st,60624,27,23,"c(-87.7220821434399, 41.8935708782377)",Humboldt Park
2018-05-14,1,0,0,5531 S elizabeth st,60636,16,67,"c(-87.6560677652875, 41.7933264206256)",Englewood
2018-05-14,0,0,0,6548 S morgan st,60621,6,68,"c(-87.6495260189781, 41.775158461206)",Englewood
2018-05-14,0,0,0,6342 S morgan st,60621,16,68,"c(-87.6496226554332, 41.7789046708985)",Englewood
2018-05-14,0,0,0,11312 S prairie ave,60628,9,49,"c(-87.6169090760477, 41.6888080497564)",Roseland
2018-05-14,0,0,0,2514 E 76th st,60649,7,43,"c(-87.5633648967833, 41.7572110927498)",South Shore
2018-05-14,0,0,1,5430 S indiana ave,60615,3,40,"c(-87.6208715251357, 41.7957327808655)",Washington Park
2018-05-14,0,0,0,6515 S morgan st,60621,6,68,"c(-87.649541947749, 41.7757642216234)",Englewood
2018-05-14,0,0,0,6426 S sangamon st,60621,16,68,"c(-87.6483690594131, 41.7773996421105)",Englewood
2018-05-14,0,0,0,5305 S carpenter st,60609,20,61,"c(-87.6513258839227, 41.7977683014816)",New City
2018-05-15,0,0,1,68 W 113th st,60628,34,49,"c(-87.6248549343091, 41.6889314167309)",Roseland
2018-05-15,0,0,1,1529 E 65th pl,60637,5,42,"c(-87.5881096644331, 41.7760680167799)",Woodlawn
2018-04-24,1,0,0,6823 S wolcott ave,60636,17,67,"c(-87.6712349101192, 41.7698652156682)",Englewood
2018-05-15,0,0,0,6948 S carpenter st,60621,6,68,"c(-87.6505487632547, 41.7678667369968)",Englewood
2018-05-15,0,0,1,9025 S university ave,60619,8,47,"c(-87.5961996271066, 41.7308384075377)",Burnside
2018-05-15,0,0,0,324 E 115th st,60628,9,49,"c(-87.6146496555252, 41.6854092926222)",West Pullman
2018-05-15,0,0,1,7917 S euclid ave,60617,8,46,"c(-87.5771990216154, 41.7512791412641)",South Chicago
2018-05-15,0,0,1,1529 E 65th pl,60637,5,42,"c(-87.5881096644331, 41.7760680167799)",Woodlawn
2018-05-15,0,0,0,6722 S justine st,60636,16,67,"c(-87.6627874527802, 41.7715870221582)",Englewood
2018-05-15,0,1,1,4715 W harrison st,60644,24,25,"c(-87.7429336173304, 41.8731925797987)",Austin
2018-05-15,0,0,1,5703 S winchester ave,60636,15,67,"c(-87.672982384046, 41.7902339302542)",Englewood
2018-05-15,0,0,1,3900 W 87th st,60652,18,70,"c(-87.7190103107404, 41.7348989903885)",Ashburn
2018-05-15,0,0,0,24 E 118th st,60628,9,53,"c(-87.6222124672759, 41.6798570754286)",West Pullman
2018-05-16,0,0,0,8542 S buffalo ave,60617,10,46,"c(-87.5441766310515, 41.7403373206657)",South Chicago
2018-05-16,0,0,0,6016 S honore st,60636,15,67,"c(-87.6704060216237, 41.7845574927858)",Englewood
2018-05-16,0,1,1,1108 E 91st st,60619,8,47,"c(-87.597068648809, 41.7294642301433)",Burnside
2018-05-16,0,0,1,1506 W 61st st,60636,16,67,"c(-87.6621073279671, 41.7831406840619)",Englewood
2018-05-16,0,0,0,12105 S edbrooke ave,60628,9,53,"c(-87.6190776485447, 41.6741816620673)",West Pullman
2018-05-16,0,0,0,3624 W 66th pl,60629,13,65,"c(-87.7138236291001, 41.77241852895)",West Lawn
2018-05-16,0,0,0,6331 S california ave,60629,17,66,"c(-87.6933775980406, 41.7785344487244)",Chicago Lawn
2018-05-16,0,0,1,1706 N lockwood ave,60639,37,25,"c(-87.7581760057924, 41.911416511603)",Austin
2018-05-16,0,1,0,3144 N long ave,60641,31,19,"c(-87.7615692783009, 41.9379148594025)",Belmont Cragin
2018-05-16,0,0,0,6236 S ada st,60636,16,67,"c(-87.6582204308353, 41.7806654579026)",Englewood
2018-05-16,0,0,0,5434 S paulina st,60609,16,61,"c(-87.6670475229589, 41.7951971881038)",New City
2018-05-17,0,0,0,10300 S fairfield ave,60655,19,72,"c(-87.6898435238759, 41.7063331049485)",Beverly
2018-05-17,1,0,0,6600 S winchester ave,60636,15,67,"c(-87.6725549620455, 41.7739065841715)",Englewood
2018-05-17,0,0,0,8426 S manistee ave,60617,7,46,"c(-87.5575829590752, 41.7422803134308)",South Chicago
2018-05-17,0,0,0,1108 E 90th st,60619,8,47,"c(-87.5971090424282, 41.7312860210661)",Burnside
2018-05-17,0,0,0,4630 S evans ave,60653,4,38,"c(-87.607836489846, 41.8107835288787)",Grand Boulevard
2018-05-17,0,0,0,8912 S clyde ave,60617,8,48,"c(-87.5731976494252, 41.7332218886151)",Calumet Heights
2018-05-17,0,0,1,6334 S rockwell st,60629,16,66,"c(-87.6885083852129, 41.7785511041807)",Chicago Lawn
2018-05-17,1,0,0,827 W 50th pl,60609,20,61,"c(-87.6460305294669, 41.8024859519758)",New City
2018-05-17,0,0,0,8410 S manistee ave,60617,7,46,"c(-87.557587488842, 41.7425737099816)",South Chicago
2018-05-17,0,0,0,8455 S manistee ave,60617,7,46,"c(-87.5575747153518, 41.7417481594543)",South Chicago
2018-05-17,0,0,0,854 W 87th st,60620,21,71,"c(-87.6456816778106, 41.7360438822237)",Auburn Gresham
2018-05-17,0,0,0,8138 S st lawrence ave,60619,6,44,"c(-87.6099589269032, 41.7468432648139)",Chatham
2018-05-17,0,0,1,615 E 42nd st,60653,4,38,"c(-87.6111539493169, 41.8185291330577)",Grand Boulevard
2018-05-20,0,0,0,831 N trumbull ave,60651,27,23,"c(-87.7126744351668, 41.8960653263357)",Humboldt Park
2018-05-18,0,1,0,5548 W north ave,60639,37,25,"c(-87.7648002783958, 41.9093883607608)",Austin
2018-05-18,0,0,0,7119 S washtenaw ave,60629,18,66,"c(-87.6905743579159, 41.7642273184243)",Chicago Lawn
2018-05-18,0,0,1,5712 S lowe ave,60621,20,68,"c(-87.6414088559212, 41.7905099419753)",Englewood
2018-05-18,1,0,0,7420 S normal ave,60621,6,68,"c(-87.6369589277392, 41.7594914067551)",Englewood
2018-05-18,1,1,0,7943 S justine st,60620,21,71,"c(-87.6622016817554, 41.7494407660457)",Auburn Gresham
2018-05-18,0,0,1,6359 S hermitage ave,60636,15,67,"c(-87.667856116466, 41.7783302849342)",Englewood
2018-05-18,0,0,0,7210 S honore st,60636,17,67,"c(-87.6698326376548, 41.7628413998131)",Englewood
2018-05-18,0,0,0,10147 S yale ave,60628,9,49,"c(-87.6295830766687, 41.7098736663395)",Roseland
2018-05-18,0,0,1,502 W 43rd pl,60609,11,61,"c(-87.6386527201115, 41.8153865988352)",New City
