date,is_boarded,fire,homeless,address,zip_code,ward,community_area,latitude,longitude
2017-08-25,0,0,0,8550 S sangamon st,60620,21,71,41.739653693871304,-87.64736890441287
2017-08-25,1,0,0,7246 S may st,60621,6,68,41.762410520120454,-87.65283276156663
2017-08-25,0,0,0,7257 S peoria st,60621,6,68,41.76229750169524,-87.64676414833924
2018-07-31,0,0,0,12519 S emerald ave,60628,34,53,41.66655915585617,-87.64033009865356
2017-08-25,0,0,0,4855 S leclaire ave,60638,22,56,41.804687935081624,-87.75041235540941
2018-07-31,0,0,0,4128 W 21st st,60623,24,29,41.85345389763373,-87.72793144778502
2018-07-31,0,0,1,6232 S wabash ave,60637,20,40,41.781281010062486,-87.62373431339708
2017-08-25,1,0,0,10004 S union ave,60628,34,73,41.7123440421593,-87.64055292562152
2017-08-26,0,0,0,1500 E 71st st,60619,5,43,41.76613461655835,-87.58863533546015
2017-08-26,0,0,0,6917 S dorchester ave,60637,5,43,41.769227254795844,-87.59107401718725
2017-08-26,0,0,0,1750 E 83rd st,60617,8,45,41.74425940148998,-87.58142295737038
2017-08-26,0,0,0,3218 W polk st,60624,24,27,41.87095464246398,-87.70626700420233
2017-08-26,0,0,0,6353 S wolcott ave,60636,15,67,41.778389760077665,-87.67147086408113
2018-07-31,1,0,1,6430 S harvard ave,60621,20,68,41.77763355601258,-87.63336893168973
2017-08-26,0,0,0,638 E 65th st,60637,20,42,41.77671537982002,-87.60939071573078
2018-07-31,0,0,0,6918 S carpenter st,60621,6,68,41.768417330310555,-87.65056345288178
2017-08-26,0,0,1,735 E 92nd pl,60619,9,44,41.72659367373943,-87.60614769102985
2017-08-26,0,0,0,6347 S wolcott ave,60636,15,67,41.77849857503564,-87.67147372527533
2017-08-26,0,0,0,7151 S may st,60621,6,68,41.76413639244257,-87.652876104886
2018-08-03,1,0,0,4409 S normal ave,60609,11,61,41.81423156881744,-87.63836698461917
2018-08-03,0,0,0,10229 S oglesby ave,60617,7,51,41.70935379297568,-87.56573671937997
2018-08-03,0,0,0,11613 S campbell ave,60655,19,75,41.682455979018485,-87.68331522910931
2018-08-03,0,0,0,6623 S perry ave,60621,6,69,41.77413578067477,-87.6284010230703
2018-08-03,0,0,1,7931 S dante ave,60619,8,45,41.75087814673552,-87.5894660893678
2017-08-27,0,0,1,6650 S honore st,60636,15,67,41.77393721041867,-87.67014764632256
2017-08-27,0,1,0,8101 S burnham ave,60617,7,46,41.74820616000325,-87.55647016809537
2017-08-27,0,0,1,339 W 105th st,60628,34,49,41.70341764266843,-87.63154512180303
2017-08-27,0,0,0,7038 S michigan ave,60637,6,69,41.76670032085003,-87.62172220285302
2017-08-28,0,0,0,1833 S komensky ave,60623,24,29,41.85635208815913,-87.72610254755716
2017-08-28,0,0,0,1413 W 110th st,60643,34,75,41.69399228360942,-87.65760036207249
2017-08-28,0,0,0,838 N keystone ave,60651,37,23,41.89605151622739,-87.72733644826629
2017-08-28,1,1,0,1310 E 71st pl,60619,8,43,41.765071190037965,-87.59313349981315
2017-08-28,0,0,0,2 E 114th pl,60628,9,49,41.68622939366343,-87.62289519396988
2017-08-28,0,0,0,3030 S kostner ave,60623,22,30,41.83770421505728,-87.73409900264008
2017-08-28,1,0,0,316 W 101st st,60628,9,49,41.71071620330067,-87.6314388275771
2017-08-28,0,0,0,10734 S langley ave,60628,9,50,41.69932431827315,-87.60621314551233
2017-08-28,1,0,1,2646 W augusta blvd,60622,26,24,41.899317421368714,-87.69300828693949
2017-08-28,0,0,1,1753 W 59th st,60636,15,67,41.78669793238196,-87.66843777258137
2017-08-28,0,0,1,11623 S church st,60643,34,75,41.68236599023022,-87.670373852911
2017-08-28,0,0,0,1525 S kenneth ave,60623,24,29,41.86007711739872,-87.73599636106395
2017-08-28,0,0,0,6427 S campbell ave,60629,16,66,41.776908030038335,-87.68602166841106
2017-08-28,0,0,1,12519 S emerald ave,60628,34,53,41.66655915585617,-87.64033009865356
2017-08-28,0,0,1,7418 S peoria st,60621,17,68,41.75915958368111,-87.64668490246507
2017-08-28,0,0,0,5604 S justine st,60636,16,67,41.792150502190616,-87.66330348257783
2017-08-28,0,0,0,1951 S spaulding ave,60623,24,29,41.85445621161839,-87.70776665800699
2017-09-05,0,1,1,6814 S champlain ave,60637,20,42,41.77100443437854,-87.60936032402141
2017-09-05,0,0,0,11845 S la salle st,60628,34,53,41.678977031214785,-87.62632001779299
2017-08-28,0,0,0,3627 W shakespeare ave,60647,35,22,41.92002115633479,-87.71748103638843
2017-09-05,0,0,1,7137 S prairie ave,60619,6,69,41.76496395844763,-87.61846194751601
2017-09-05,0,1,1,6535 S seeley ave,60636,16,67,41.77504863077685,-87.67501034837107
2017-09-05,0,0,0,620 N monticello ave,60624,27,23,41.89214668308404,-87.71743738488281
2017-09-05,0,1,1,6533 S seeley ave,60636,16,67,41.77508541058397,-87.67501143868766
2017-09-05,1,0,1,3456 W jackson blvd,60624,28,27,41.87725680902728,-87.71235727844824
2017-09-05,0,0,0,344 W 100th pl,60628,9,49,41.71161727492663,-87.63177838204373
2017-08-29,0,0,0,11247 S eggleston ave,60628,34,49,41.689777841652536,-87.63384914090892
2017-08-29,0,0,0,704 E 92nd pl,60619,9,44,41.72658173537922,-87.60690686739773
2017-08-29,0,0,0,2214 E 83rd st,60617,8,46,41.74440448310481,-87.57043988826929
2018-08-01,0,0,0,330 W 110th pl,60628,34,49,41.69340128117796,-87.63089270224557
2017-08-29,0,1,1,6408 S claremont ave,60636,16,66,41.777265278927736,-87.68223532020652
2017-08-29,1,0,0,1134 E 44th st,60653,4,39,41.81463566480388,-87.59809322299698
2018-08-01,0,1,1,3430 S hermitage ave,60608,12,59,41.83173736964956,-87.66920589456015
2017-08-29,0,0,0,10443 S indiana ave,60628,9,49,41.70424842795196,-87.618560916006075
2017-08-29,0,0,0,11224 S halsted st,60628,34,75,41.69009631651274,-87.64230989788278
2017-08-29,1,0,0,6523 S oakley ave,60636,16,66,41.775191640492224,-87.68096611315002
2017-08-29,0,0,1,927 W 53rd pl,60609,20,61,41.79688522985551,-87.64833820952255
2017-08-30,1,0,0,12228 S normal ave,60628,NA,NA,41.67191841421737,-87.63449885816357
2018-08-01,0,0,1,4233 W 21st st,60623,24,29,41.85341901853735,-87.73049587921567
2018-08-01,0,0,0,232 W 108th pl,60628,34,49,41.69707352092242,-87.62879532174924
2017-08-30,0,0,1,1625 S karlov ave,60623,24,29,41.858372978137865,-87.72737847409931
2018-08-01,0,0,1,5943 S wood st,60636,15,67,41.78589806980049,-87.66922523261977
2018-08-01,0,0,0,7945 S euclid ave,60617,8,46,41.750764790604634,-87.57718856680069
2017-08-30,0,0,0,10742 S beverly ave,60643,34,75,41.698509204349925,-87.65131713120175
2018-08-01,0,0,0,236 W 110th st,60628,34,49,41.69433783615059,-87.62882209168642
2017-08-30,0,0,0,6608 S lowe ave,60621,6,68,41.77420184762177,-87.64072102371803
2017-08-30,0,0,0,7918 S south shore dr,60617,7,46,41.751645529114256,-87.54812572151053
2018-08-01,0,0,0,316 W 109th st,60628,34,49,41.69613837176296,-87.63079548586681
2017-08-30,0,0,0,5741 S hoyne ave,60636,15,67,41.789488569794344,-87.67661278264306
2018-08-01,1,1,1,3022 N lotus ave,60641,31,19,41.93538031091212,-87.76270677785416
2018-08-01,0,0,0,210 W 110th st,60628,34,49,41.69434520917023,-87.62818967002728
2017-08-30,0,0,1,12845 S sangamon st,60643,34,53,41.66032809449091,-87.64497546476201
2017-08-30,0,0,0,310 E 118th st,60628,9,53,41.679937001949675,-87.61613481034927
2017-08-30,0,0,1,12841 S sangamon st,60643,34,53,41.660396992949735,-87.64497802463157
2018-08-01,0,0,0,867 N richmond st,60622,26,24,41.89727097343779,-87.70051866802034
2018-08-01,0,0,0,1226 W 108th pl,60643,34,75,41.696783020708814,-87.65288987804333
2018-08-02,1,0,0,5602 S wolcott ave,60636,15,67,41.792087696512944,-87.67181581059599
2018-08-02,0,0,0,5926 S winchester ave,60636,16,67,41.7861636585287,-87.67287555218267
2018-08-02,1,0,0,5627 S winchester ave,60636,NA,NA,41.791529125962555,-87.67301585336675
2018-08-02,1,0,0,7647 S dante ave,60619,5,43,41.75605135511854,-87.58951674345022
2018-08-02,0,0,1,303 E 136th st,60827,9,54,41.64792349085323,-87.6147643909467
2017-08-31,0,0,0,8223 S morgan st,60620,21,71,41.74468478081296,-87.64872650887567
2017-08-31,0,0,1,1427 S spaulding ave,60623,24,29,41.86204798763191,-87.70798179792583
2017-08-31,0,0,0,915 W 86th st,60620,21,71,41.737846530084745,-87.64668872874542
2017-08-31,0,1,1,4858 S may st,60609,20,61,41.8058872243415,-87.6539629226505
2017-08-31,0,0,0,5048 W erie st,60644,37,25,41.8922148559212,-87.75179400089621
2017-08-31,0,0,0,2612 W cortez st,60622,1,24,41.90023868360387,-87.69218393009199
2017-08-31,1,1,0,10814 S indiana ave,60628,9,49,41.697860132627916,-87.61839036392446
2017-08-31,0,0,0,1506 S kostner ave,60623,24,29,41.86044621251045,-87.73478784839969
2017-08-31,0,0,1,1955 S trumbull ave,60623,24,29,41.85449635559816,-87.71124219261493
2017-08-31,0,1,1,5945 S union ave,60621,20,68,41.78616913893617,-87.64251368669292
2017-06-07,0,0,0,1913 S trumbull ave,60623,24,29,41.85539883444287,-87.71127956585836
2017-08-31,0,0,0,9718 S jeffery ave,60617,7,51,41.718502914911475,-87.57526163985102
2017-09-01,0,0,0,7624 S drexel ave,60619,8,69,41.75634438647538,-87.60287998027778
2017-09-01,0,0,0,8047 S peoria st,60620,21,71,41.747917536817695,-87.64638985910412
2017-09-01,0,0,0,1046 W 61st st,60621,16,68,41.7832932771064,-87.65120450552442
2017-09-01,0,0,0,9428 S may st,60620,21,73,41.72266348647795,-87.65176306013788
2017-09-01,0,0,0,6600 S keating ave,60629,13,64,41.77298432662692,-87.74091077774956
2017-09-01,0,0,1,11745 S union ave,60628,34,53,41.68064535578971,-87.64026197693839
2017-09-01,0,0,0,6343 S marshfield ave,60636,16,67,41.77865370526648,-87.66544944245707
2017-09-01,1,0,1,318 W 112th pl,60628,34,49,41.689768264138785,-87.63082789526821
2017-09-01,0,0,0,9358 S peoria st,60620,21,73,41.72379899643582,-87.64570923995653
2017-09-02,0,0,0,308 W 60th st,60621,20,68,41.785402967501476,-87.63307242966668
2017-09-02,0,0,0,1144 W 65th st,60621,16,68,41.77598557104605,-87.65340920346983
2017-09-02,0,0,0,11518 S justine st,60643,34,53,41.68450738775794,-87.66037953504028
2017-09-02,0,0,0,5954 S princeton ave,60621,20,68,41.78602561253519,-87.63276930834004
2017-09-02,0,0,0,6643 S racine ave,60636,16,68,41.7733630068261,-87.6543350626444
2017-09-02,0,0,0,7347 S champlain ave,60619,6,69,41.76130176861304,-87.60911725851315
2017-09-02,0,0,1,6643 S green st,60621,6,68,41.77348338401436,-87.64584007264634
2017-09-02,0,0,1,8137 S langley ave,60619,6,44,41.74690468856601,-87.60754005698091
2017-09-03,0,0,0,652 N st louis ave,60624,27,23,41.89278237621397,-87.71379455968565
2017-09-03,0,0,1,6646 S honore st,60636,15,67,41.77309236745301,-87.67012188900635
2017-09-03,0,0,1,145 E 111th st,60628,9,49,41.6926341406351,-87.61934894194185
2018-08-02,0,0,0,10141 S union ave,60628,34,73,41.70984163599898,-87.64048455885715
2018-08-02,0,1,0,2935 S lyman st,60608,11,60,41.84088312968522,-87.65353952273104
2017-09-04,0,0,1,1239 N pulaski rd,60651,37,23,41.9037053949818,-87.7263307585604
2018-08-02,1,0,0,6612 S hermitage ave,60636,15,67,41.77374538219095,-87.66773681959864
2017-09-05,0,0,0,11636 S ada st,60643,34,53,41.682422814278134,-87.65544926811336
2018-08-02,1,0,0,5811 S wood st,60636,15,67,41.788148413634445,-87.66928503578036
2018-08-02,1,0,0,6242 S honore st,60636,15,67,41.78042785349968,-87.67030373006308
2017-09-05,0,0,1,9557 S wallace st,60628,21,73,41.72047835539892,-87.63833264083253
2017-09-05,0,0,0,8521 S aberdeen st,60620,21,71,41.739224237521306,-87.65100023745664
2018-08-02,1,0,0,507 E 83rd st,60619,6,44,41.7438552256567,-87.61203356319825
2018-08-02,1,0,0,5703 S winchester ave,60636,15,67,41.7902339302542,-87.67298238404601
2018-08-02,0,0,0,6651 S wood st,60636,15,67,41.773014492802474,-87.66891532475505
2018-08-02,1,0,1,7112 S prairie ave,60619,6,69,41.76542396882713,-87.61847260277334
2018-08-02,1,0,0,5623 S winchester ave,60636,15,67,41.79159801616267,-87.67301734655062
2018-08-02,0,0,0,2115 W homer st,60647,32,22,41.916935526924,-87.68043874131726
2018-08-02,1,0,0,6114 S bishop st,60636,16,67,41.782903479974614,-87.66065440952096
2017-09-06,0,0,0,10524 S maryland ave,60628,9,50,41.70338635108535,-87.60268981089654
2017-09-06,0,0,0,6141 S prairie ave,60637,20,40,41.78304438318284,-87.61892561351485
2017-09-06,0,0,1,3022 E 81st st,60617,7,46,41.748304370445034,-87.55072567587095
2017-09-06,0,0,1,11412 S calumet ave,60628,9,49,41.68686083432975,-87.61441635863576
2017-09-06,0,0,0,1042 W 108th st,60643,34,75,41.6977411638233,-87.64890315523313
2017-09-06,0,0,0,1301 W 97th st,60643,21,73,41.7180954678174,-87.6553206164677
2017-09-06,0,0,0,7433 S champlain ave,60619,6,69,41.75973502356556,-87.60907940743259
2017-09-06,0,1,0,6120 S hermitage ave,60636,15,67,41.78258467000677,-87.66793049626857
2017-09-06,0,0,0,12638 S harvard ave,60628,9,53,41.664497569239074,-87.63061938821174
2018-08-03,0,0,0,210 W division st,60610,2,8,41.903851369399,-87.63463030383915
2018-08-03,1,0,0,1315 S homan ave,60623,24,29,41.8637857501807,-87.71046620618158
2018-08-04,1,0,1,1040 N avers ave,60651,37,23,41.899789891814905,-87.72255355976685
2018-08-04,1,0,1,6121 S racine ave,60636,16,68,41.78285969156057,-87.65458485510425
2018-08-04,0,0,0,1333 S millard ave,60623,24,29,41.863445446662205,-87.71655615861435
2018-08-05,0,0,1,550 E 104th pl,60628,9,49,41.704635355085074,-87.60951235216116
2017-09-07,1,0,0,1648 E 85th pl,60617,8,45,41.73966719769481,-87.58407631359542
2017-09-07,0,0,0,7717 S sangamon st,60620,17,71,41.75391479198981,-87.64776662304895
2017-09-07,0,0,0,8725 S emerald ave,60620,21,71,41.73548139686219,-87.64238278262975
2017-09-07,0,0,0,6403 S justine st,60636,16,67,41.777617503675785,-87.66293712487905
2017-09-07,0,0,1,7943 S ada st,60620,21,71,41.749534384131486,-87.65735096398754
2017-09-07,0,0,0,6440 S hoyne ave,60636,16,67,41.77675698204434,-87.67627595688535
2017-09-07,0,0,1,7315 S emerald ave,60621,6,68,41.761306415907704,-87.64309097073668
2017-08-03,0,1,1,7822 S yates blvd,60649,7,43,41.753142065013066,-87.56626066165303
2017-09-08,0,0,0,12243 S avenue o ,60633,10,55,41.672536175853836,-87.53986695030414
2017-09-09,0,0,0,8738 S wabash ave,60619,9,44,41.73567651669671,-87.62258628039501
2017-09-09,0,0,0,8048 S vernon ave,60619,6,44,41.7484247299606,-87.6136401001298
2017-09-08,0,0,0,4711 W harrison st,60644,24,25,41.873195092445876,-87.74283519261733
2017-09-08,1,0,0,11602 S vincennes ave,60643,34,75,41.68339986702778,-87.66846009789879
2017-09-08,0,0,0,9260 S calumet ave,60619,9,49,41.72628747847757,-87.61547470900173
2017-09-08,0,0,0,10432 S maryland ave,60628,9,50,41.70506270128899,-87.60273845228103
2017-09-08,0,0,0,3123 W augusta blvd,60622,26,23,41.89921167876261,-87.70493385919565
2017-09-08,1,0,0,6125 S justine st,60636,16,67,41.78266824621993,-87.66307215863996
2017-09-08,0,0,0,10434 S maryland ave,60628,9,50,41.70502564627324,-87.60273740694221
2017-09-09,0,0,0,6710 S carpenter st,60621,16,68,41.7722017072254,-87.6506632232846
2017-09-09,0,0,1,1331 S kostner ave,60623,24,29,41.86363406022002,-87.73489150850116
2017-09-09,0,0,0,9526 S lowe ave,60628,21,73,41.721030882446485,-87.63956037538928
2017-09-08,0,0,1,8044 S maryland ave,60619,8,44,41.748658597986974,-87.6038948134656
2017-09-10,0,0,0,5004 S racine ave,60609,20,61,41.803198722304025,-87.65510352307076
2017-09-10,0,0,0,9220 S university ave,60619,8,47,41.72728563678214,-87.5961183617382
2017-09-10,0,0,1,4738 W monroe st,60644,28,25,41.87926705085061,-87.74372282457169
2017-09-11,0,0,1,6844 S prairie ave,60637,6,69,41.770288264187805,-87.61860006000371
2017-09-11,0,0,1,11604 S vincennes ave,60643,34,75,41.68336266695885,-87.66848134788854
2017-09-11,0,0,1,4829 W van buren st,60644,29,25,41.87496458254695,-87.74593687372948
2017-09-11,0,0,0,10616 S lafayette ave,60628,34,49,41.70158390445471,-87.62455404696216
2017-09-11,0,0,1,10406 S wabash ave,60628,9,49,41.70524468509906,-87.62228083913261
2017-09-11,0,0,0,6460 S kenwood ave,60637,20,42,41.77762276049863,-87.59300671341538
2017-09-11,0,0,0,2037 W school st,60618,32,5,41.94137825145453,-87.67971963484122
2017-09-11,0,0,0,1826 S drake ave,60623,24,29,41.85638253195769,-87.71390512131187
2017-09-11,0,0,0,6926 S peoria st,60621,6,68,41.768324237541314,-87.64692241993983
2017-09-11,0,0,1,337 W 105th st,60628,34,49,41.70341796116104,-87.63150739957605
2017-09-11,0,0,0,3928 W arthington st,60624,24,26,41.86983013672888,-87.72354539349371
2017-09-11,0,0,0,5422 S kostner ave,60632,23,62,41.79454420069924,-87.73300457381409
2017-09-12,0,0,1,4332 S hermitage ave,60609,15,61,41.815252432322296,-87.66879042548909
2017-09-12,0,0,0,2828 W pershing rd,60632,12,58,41.822772542334384,-87.69532334233465
2017-09-12,1,0,0,1307 N bell ave,60622,1,24,41.90503285249836,-87.68341846996266
2017-09-12,1,0,1,6043 S damen ave,60636,16,67,41.78401382430199,-87.6740288888626
2017-09-12,0,1,0,8146 S anthony ave,60617,8,45,41.74726277907002,-87.58297837992873
2017-09-12,0,0,1,3655 W wrightwood ave,60647,31,22,41.928233611179,-87.71875618889293
2017-09-12,0,0,0,11236 S torrence ave,60617,10,51,41.69125987761298,-87.55945645104201
2017-09-12,0,0,0,9026 S may st,60620,21,73,41.73000273021773,-87.65195617918624
2018-08-06,0,0,0,8031 S manistee ave,60617,7,46,41.74945848311646,-87.55770442639201
2017-09-11,0,0,0,6460 S kenwood ave,60637,20,42,41.77762276049863,-87.59300671341538
2017-09-12,0,0,1,1441 S st louis ave,60623,24,29,41.86176550583977,-87.71284899754328
2017-09-12,0,0,1,6359 S hermitage ave,60636,15,67,41.77833028493418,-87.66785611646597
2018-07-16,1,1,1,1844 N winchester ave,60622,32,22,41.914971445028236,-87.67634384750744
2018-08-06,0,0,1,1507 E 71st pl,60619,7,43,41.765128929060864,-87.5882694419156
2017-09-14,0,0,0,6230 S laflin st,60636,16,67,41.78077659195644,-87.6618157929372
2018-08-06,1,0,0,838 N keystone ave,60651,37,23,41.89605151622739,-87.72733644826629
2017-09-14,0,0,0,12358 S wentworth ave,60628,9,53,41.669623519128336,-87.62720872596148
2017-09-14,0,0,1,5004 S racine ave,60609,20,61,41.803198722304025,-87.65510352307076
2018-08-06,0,1,1,6453 S racine ave,60636,16,68,41.77681871483934,-87.65442501546386
2017-09-14,0,0,0,5722 S dr martin luther king jr dr,60637,20,40,41.7907677411436,-87.61588001654864
2017-09-14,0,0,0,754 S kilbourn ave,60624,24,26,41.87112718606976,-87.73781028017744
2017-09-13,1,0,1,4044 W fifth ave,60624,24,26,41.87269494302696,-87.72648759507047
2017-09-13,0,0,0,11338 S normal ave,60628,34,49,41.688112370169144,-87.6349954640337
2017-09-13,0,0,1,6919 S vernon ave,60637,6,69,41.76901372478511,-87.6141352308225
2017-09-13,0,0,0,6400 S eberhart ave,60637,20,42,41.778466346458735,-87.6131652922917
2017-09-13,1,0,0,2321 W warren blvd,60612,27,28,41.882109408934234,-87.68450726865055
2017-09-13,0,0,1,10359 S wallace st,60628,34,49,41.70566783162557,-87.63793876364262
2017-09-13,0,0,0,12233 S avenue o ,60633,10,55,41.67280395821921,-87.53989733604197
2018-08-06,0,1,1,6659 S bell ave,60636,16,66,41.772698545717994,-87.67969402565276
2017-09-13,0,0,0,11416 S normal ave,60628,34,49,41.686699769910106,-87.6349472381471
2017-09-13,1,0,1,4050 W fifth ave,60624,24,26,41.87299575182349,-87.72540527327678
2017-09-13,1,0,0,8748 S baltimore ave,60617,10,46,41.73653038932726,-87.54866172497836
2017-09-13,0,0,1,7132 S langley ave,60619,6,69,41.76523733005677,-87.60840165077626
2017-09-13,0,0,0,7959 S essex ave,60617,7,46,41.75070110182577,-87.5637890948483
2017-09-13,1,0,1,2200 N mango ave,60639,36,19,41.92027619771244,-87.76950459908579
2018-08-06,0,0,0,1844 N winchester ave,60622,32,22,41.914971445028236,-87.67634384750744
2018-08-06,0,0,1,13273 S riverdale ave,60827,9,54,41.65382414854209,-87.60964146486266
2018-08-06,0,0,1,1638 N avers ave,60647,26,23,41.91062604929545,-87.7226960452256
2017-09-13,0,0,0,6757 S south chicago ave,60637,20,42,41.77174092305197,-87.6137580829228
2017-09-12,0,1,0,8158 S anthony ave,60617,8,45,41.74655362921027,-87.5819515714076
2017-09-13,0,0,0,8528 S colfax ave,60617,7,46,41.74037865576847,-87.56119456826805
2017-09-13,0,0,1,5609 S loomis blvd,60636,16,67,41.792110177453736,-87.65967921789483
2017-09-13,1,0,1,2323 W warren blvd,60612,27,28,41.88210886784532,-87.68455721613913
2018-08-06,0,0,0,1204 W 69th st,60636,17,67,41.76869068653568,-87.65436801453059
2017-09-14,0,0,0,4512 W monroe st,60624,28,26,41.87960951589046,-87.7384077040993
2017-09-17,1,0,0,6410 S green st,60621,16,68,41.77769430029795,-87.64600081355161
2017-09-17,0,1,1,11347 S state st,60628,9,49,41.68783592392143,-87.62296279472957
2017-09-17,0,0,1,4421 W gladys ave,60624,28,26,41.876049969771024,-87.73583679546805
