docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due
15CP157201,P004917306,2015-12-07,POLICE,2016-02-05T09:00:00Z,5727 s morgan,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157201,P004917307,2015-12-07,POLICE,2016-02-05T09:00:00Z,5727 s morgan,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157201,P004917308,2015-12-07,POLICE,2016-02-05T09:00:00Z,5727 s morgan,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157201,P004917309,2015-12-07,POLICE,2016-02-05T09:00:00Z,5727 s morgan,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157201,P004917310,2015-12-07,POLICE,2016-02-05T09:00:00Z,5727 s morgan,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157210,P004739150,2015-11-16,POLICE,2016-02-05T01:00:00Z,5623 s mozart,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157210,P004739151,2015-11-16,POLICE,2016-02-05T01:00:00Z,5623 s mozart,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157210,P004739152,2015-11-16,POLICE,2016-02-05T01:00:00Z,5623 s mozart,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157210,P004739153,2015-11-16,POLICE,2016-02-05T01:00:00Z,5623 s mozart,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157211,P004739154,2015-11-23,POLICE,2016-02-05T01:00:00Z,5334 s wood,13-12-125  Duty to secure and maintain vacant building.,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157211,P004739155,2015-11-23,POLICE,2016-02-05T01:00:00Z,5334 s wood,13-12-140  Watchman required,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157211,P004739156,2015-11-23,POLICE,2016-02-05T01:00:00Z,5334 s wood,13-12-125  Duty to secure and maintain vacant building.,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157211,P004739157,2015-11-23,POLICE,2016-02-05T01:00:00Z,5334 s wood,13-12-140  Watchman required,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157981,P004737294,2015-11-23,POLICE,2016-02-05T01:00:00Z,6938 s carpenter,13-12-140  Watchman required,"PARK NATIONAL BANK TRUST,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157981,P004737295,2015-11-23,POLICE,2016-02-05T01:00:00Z,6938 s carpenter,13-12-125  Duty to secure and maintain vacant building.,"PARK NATIONAL BANK TRUST,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157981,P004737296,2015-11-23,POLICE,2016-02-05T01:00:00Z,6938 s carpenter,13-12-140  Watchman required,"PARK NATIONAL BANK TRUST,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157981,P004737297,2015-11-23,POLICE,2016-02-05T01:00:00Z,6938 s carpenter,13-12-125  Duty to secure and maintain vacant building.,"PARK NATIONAL BANK TRUST,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157989,P004855642,2015-11-16,POLICE,2016-02-05T01:00:00Z,3811 w division,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157989,P004855643,2015-11-16,POLICE,2016-02-05T01:00:00Z,3811 w division,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157991,P004855648,2015-11-16,POLICE,2016-02-05T01:00:00Z,911 n keystone,13-12-125  Duty to secure and maintain vacant building.,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP157991,P004855649,2015-11-16,POLICE,2016-02-05T01:00:00Z,911 n keystone,13-12-140  Watchman required,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004879103,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004879104,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004879105,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004913606,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004913607,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158004,P004913608,2015-11-14,POLICE,2016-02-05T11:00:00Z,9901 s hoxie,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158397,P004849499,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004849499,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004849500,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004849500,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879837,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879837,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879838,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879838,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879839,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879839,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879840,2015-12-01,POLICE,2016-02-05T11:00:00Z,1873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158397,P004879840,2015-12-01,POLICE,2016-02-05T11:00:00Z,2873 e 91st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,NA,0,0,0
15CP158411,P004916834,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916834,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916835,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916835,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916836,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916836,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916837,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916837,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916838,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916838,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916839,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s aberdeen,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158411,P004916839,2015-12-09,POLICE,2016-02-05T09:00:00Z,5535 s mirramont lak,13-12-140  Watchman required,"HSBC BANK USA,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5669.9
15CP158414,P004917170,2015-12-09,POLICE,2016-02-05T09:00:00Z,6018 s may,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158414,P004917171,2015-12-09,POLICE,2016-02-05T09:00:00Z,6018 s may,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158414,P004917172,2015-12-09,POLICE,2016-02-05T09:00:00Z,6018 s may,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004879518,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004879519,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004879520,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004913792,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004913793,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158416,P004913794,2015-10-06,POLICE,2016-02-05T11:00:00Z,10727 s mackinaw,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004879514,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004879515,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004879516,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004913789,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004913790,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158418,P004913791,2015-10-06,POLICE,2016-02-05T11:00:00Z,8026 s essex,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879206,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879207,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879208,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879628,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879629,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158419,P004879630,2015-11-27,POLICE,2016-02-05T11:00:00Z,7831 s ridgeland,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879205,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879479,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879480,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879625,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879626,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158420,P004879627,2015-11-27,POLICE,2016-02-05T11:00:00Z,9803 s ave l,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378956,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378956,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378957,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378957,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378958,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378958,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378959,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378959,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378960,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378960,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378961,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 141st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158421,P003378961,2015-12-08,POLICE,2016-02-05T09:00:00Z,3142 w 41st,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933661,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933661,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933662,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933662,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933663,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933663,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933664,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933664,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933665,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933665,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933666,2015-12-08,POLICE,2016-02-05T09:00:00Z,5346 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158429,P004933666,2015-12-08,POLICE,2016-02-05T09:00:00Z,6 s justine,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378425,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378425,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378951,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378951,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378952,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378952,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378953,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378953,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378954,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378954,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378955,2015-12-07,POLICE,2016-02-05T09:00:00Z,4150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158432,P003378955,2015-12-07,POLICE,2016-02-05T09:00:00Z,6150 s fairfield,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003378974,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-125  Duty to secure and maintain vacant building.,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003378975,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-140  Watchman required,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003379201,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-125  Duty to secure and maintain vacant building.,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003379202,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-140  Watchman required,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003379203,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-125  Duty to secure and maintain vacant building.,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158433,P003379204,2015-12-10,POLICE,2016-02-05T09:00:00Z,4912 s seeley,13-12-140  Watchman required,"TCF NATL BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP158436,P004963768,2015-11-04,POLICE,2016-02-05T09:00:00Z,6459 s whipple,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
